sample_count, ms, RAW_Acc X1[G], RAW_Acc Y1[G], RAW_Acc Z1[G], RAW_Gyro X1[deg/s], RAW_Gyro Y1[deg/s], RAW_Gyro Z1[deg/s], RAW_Acc X2[G], RAW_Acc Y2[G], RAW_Acc Z2[G], RAW_Gyro X2[deg/s], RAW_Gyro Y2[deg/s], RAW_Gyro Z2[deg/s], RAW_Acc X3[G], RAW_Acc Y3[G], RAW_Acc Z3[G], RAW_Gyro X3[deg/s], RAW_Gyro Y3[deg/s], RAW_Gyro Z3[deg/s], RAW_Acc X4[G], RAW_Acc Y4[G], RAW_Acc Z4[G], RAW_Gyro X4[deg/s], RAW_Gyro Y4[deg/s], RAW_Gyro Z4[deg/s]
410,819,-0.6530762,-0.123046875,0.7529297,987.35876,974.24426,5.2519083,0.11816406,-0.23364258,0.95166016,999.9695,996.80914,995.09924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,821,-0.66748047,-0.1496582,0.78466797,987.2977,974.2595,5.221374,0.14746094,-0.19140625,0.9519043,1000.0458,996.7481,995.09924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,823,-0.67041016,-0.13964844,0.78222656,987.26715,974.229,5.2061067,0.10986328,-0.2548828,0.9580078,1000.07635,996.80914,995.03815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,825,-0.6555176,-0.13134766,0.77783203,987.2519,974.16797,5.1755724,0.16918945,-0.22851562,0.9577637,1000.1069,996.80914,995.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,827,-0.6801758,-0.17114258,0.7067871,987.32825,974.1374,5.221374,0.1262207,-0.26708984,0.9760742,1000.15265,996.76337,995.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,829,-0.6933594,-0.17041016,0.74853516,987.35876,974.0458,5.145038,0.08081055,-0.18286133,0.94750977,1000.0611,996.7023,995.03815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,831,-0.6828613,-0.12524414,0.76831055,987.35876,974.0916,5.221374,0.095214844,-0.19555664,0.9470215,1000.0916,996.7176,994.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,833,-0.6254883,-0.16992188,0.77978516,987.35876,974.0458,5.3435116,0.06933594,-0.22460938,0.96850586,1000.0916,996.7786,994.90076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,835,-0.67211914,-0.13183594,0.7258301,987.38934,974.0305,5.29771,0.10620117,-0.22216797,0.9362793,1000.1069,996.76337,995.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,837,-0.68359375,-0.118652344,0.7458496,987.4351,973.93896,5.29771,0.026855469,-0.21679688,0.97143555,1000.1374,996.7176,995.05347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,839,-0.64575195,-0.10546875,0.76586914,987.41986,974.0,5.328244,0.0871582,-0.27319336,0.9621582,1000.15265,996.8397,995.0687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,841,-0.63183594,-0.14868164,0.71850586,987.41986,974.0916,5.389313,0.09375,-0.22070312,0.9638672,1000.229,996.7786,994.96185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,843,-0.6374512,-0.10253906,0.7541504,987.41986,974.1069,5.4198475,0.12451172,-0.26245117,1.0061035,1000.2595,996.7023,995.03815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,845,-0.6689453,-0.115234375,0.7475586,987.4046,974.0305,5.374046,0.08691406,-0.2446289,0.98950195,1000.2901,996.7786,995.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,847,-0.6347656,-0.14257812,0.7963867,987.374,973.98474,5.374046,0.09399414,-0.22094727,0.9802246,1000.38165,996.76337,995.19086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,849,-0.66064453,-0.16748047,0.7939453,987.35876,974.0,5.4198475,0.06274414,-0.20385742,0.96069336,1000.38165,996.7786,995.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,851,-0.673584,-0.10571289,0.7529297,987.4046,974.1069,5.480916,0.095214844,-0.24975586,0.9699707,1000.397,996.80914,995.1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,853,-0.6352539,-0.15112305,0.77441406,987.52673,974.1832,5.4198475,0.087890625,-0.24243164,0.9926758,1000.4275,996.8244,995.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,855,-0.6801758,-0.18554688,0.78149414,987.4962,974.21375,5.40458,0.05029297,-0.25390625,0.9694824,1000.41223,996.76337,995.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,857,-0.70166016,-0.1796875,0.77978516,987.38934,974.27484,5.4198475,0.12011719,-0.28320312,0.96655273,1000.397,996.7939,995.1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,859,-0.6760254,-0.1352539,0.78344727,987.4046,974.21375,5.3435116,0.08227539,-0.20825195,0.9067383,1000.41223,996.7939,995.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,861,-0.6928711,-0.12915039,0.71533203,987.38934,974.12213,5.19084,0.09643555,-0.2590332,0.93115234,1000.397,996.7939,995.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,863,-0.6882324,-0.13208008,0.7739258,987.41986,974.0458,5.1755724,0.07739258,-0.23022461,0.9680176,1000.3664,996.8397,995.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,865,-0.6557617,-0.18041992,0.7504883,987.38934,974.1374,5.2519083,0.06591797,-0.22363281,0.98779297,1000.397,996.8855,995.09924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,867,-0.6765137,-0.13574219,0.77441406,987.3435,974.1985,5.2519083,0.15136719,-0.23754883,0.9499512,1000.44275,996.8855,995.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,869,-0.6706543,-0.072265625,0.76342773,987.4046,974.15265,5.3435116,0.14013672,-0.22241211,0.9658203,1000.458,996.9313,995.19086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,871,-0.63842773,-0.13647461,0.7453613,987.3435,974.07635,5.3435116,0.118896484,-0.20800781,0.98950195,1000.4275,996.9313,995.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,873,-0.6113281,-0.15625,0.80688477,987.2214,974.0611,5.3587785,0.11303711,-0.21728516,0.9699707,1000.397,996.9771,995.2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,875,-0.68725586,-0.1430664,0.7668457,987.1756,974.01526,5.374046,0.11694336,-0.24414062,0.92871094,1000.35114,997.084,995.26715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,877,-0.6340332,-0.12524414,0.7531738,987.23663,973.92365,5.40458,0.087890625,-0.23144531,0.95581055,1000.2901,997.1603,995.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,879,-0.6340332,-0.14794922,0.8273926,987.2519,973.9695,5.3129773,0.125,-0.2097168,0.99316406,1000.21375,997.1603,995.23663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,881,-0.66064453,-0.14208984,0.74365234,987.32825,974.0,5.328244,0.05908203,-0.24072266,0.93774414,1000.1985,997.145,995.19086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,883,-0.6479492,-0.13378906,0.7163086,987.26715,974.0305,5.328244,0.072753906,-0.15307617,0.9523926,1000.229,997.1756,995.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,885,-0.61499023,-0.16699219,0.7363281,987.32825,974.01526,5.2671757,0.06665039,-0.26367188,0.98168945,1000.2595,997.145,995.1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,887,-0.6213379,-0.12841797,0.7661133,987.35876,973.93896,5.29771,0.09887695,-0.23144531,0.9848633,1000.2901,997.09924,995.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,889,-0.65722656,-0.17260742,0.75756836,987.32825,973.92365,5.2824426,0.10131836,-0.25927734,0.97631836,1000.1985,997.05347,994.9771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,891,-0.68847656,-0.122802734,0.75512695,987.313,973.9542,5.3435116,0.06933594,-0.22167969,0.9406738,1000.0611,997.0229,995.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,893,-0.71435547,-0.15112305,0.7858887,987.38934,974.01526,5.3435116,0.0949707,-0.23803711,0.9628906,1000.0,996.9924,995.03815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,895,-0.65625,-0.16479492,0.7583008,987.38934,973.98474,5.3587785,0.14990234,-0.21850586,0.9680176,999.92365,996.96185,994.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,897,-0.6916504,-0.14624023,0.7578125,987.374,974.0,5.3587785,0.11816406,-0.23950195,1.0292969,999.8931,996.96185,994.96185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,899,-0.66259766,-0.14477539,0.7434082,987.2977,974.0,5.40458,0.08081055,-0.26953125,0.9951172,999.8015,996.96185,994.96185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,901,-0.6418457,-0.11425781,0.74609375,987.313,973.84735,5.3435116,0.08178711,-0.23461914,0.9470215,999.7405,996.916,994.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,903,-0.67944336,-0.13085938,0.8239746,987.4351,973.7405,5.2824426,0.10229492,-0.26123047,0.98999023,999.6336,996.916,995.1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,905,-0.6867676,-0.13183594,0.7988281,987.38934,973.8168,5.3435116,0.12597656,-0.20898438,0.96972656,999.603,996.9466,995.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,907,-0.65625,-0.17553711,0.70336914,987.35876,973.92365,5.29771,0.107177734,-0.20800781,0.99975586,999.603,996.9466,995.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,909,-0.67089844,-0.12109375,0.6965332,987.4809,973.9084,5.3435116,0.11791992,-0.19897461,0.99121094,999.69464,996.96185,995.26715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,911,-0.6555176,-0.12670898,0.76342773,987.542,973.8931,5.3587785,0.14892578,-0.20581055,0.94262695,999.69464,997.084,995.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,913,-0.66186523,-0.13305664,0.7624512,987.5115,973.87787,5.2824426,0.12451172,-0.2043457,1.005127,999.6794,997.05347,995.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,915,-0.66845703,-0.11035156,0.7338867,987.4351,974.0,5.2519083,0.10473633,-0.2541504,0.9975586,999.6641,997.05347,995.26715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,917,-0.642334,-0.14379883,0.72021484,987.38934,974.0611,5.1755724,0.052734375,-0.23706055,0.9375,999.603,997.0687,995.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,919,-0.6550293,-0.13427734,0.75390625,987.46564,974.1374,5.2671757,0.15649414,-0.22338867,0.9577637,999.4504,997.05347,995.26715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,921,-0.61938477,-0.1887207,0.7692871,987.46564,974.1832,5.29771,0.046875,-0.2368164,0.9638672,999.374,996.9466,995.2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,923,-0.6176758,-0.14160156,0.73095703,987.4046,974.1985,5.2519083,0.10595703,-0.19384766,0.9916992,999.2977,996.916,995.26715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,925,-0.67041016,-0.13134766,0.7233887,987.374,974.1832,5.328244,0.13623047,-0.20996094,0.9567871,999.32825,996.9771,995.23663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,927,-0.6594238,-0.14819336,0.8051758,987.4809,974.21375,5.3587785,0.08276367,-0.22875977,0.97802734,999.35876,996.9771,995.2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,929,-0.65625,-0.16186523,0.73168945,987.542,974.1374,5.3435116,0.09399414,-0.24682617,0.9484863,999.313,996.916,995.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,931,-0.64868164,-0.13989258,0.7597656,987.4962,974.16797,5.4351144,0.072509766,-0.23583984,0.9536133,999.2519,996.916,995.2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,933,-0.64453125,-0.14404297,0.79125977,987.4962,974.24426,5.4656487,0.055664062,-0.2512207,0.9645996,999.1603,996.916,995.2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,935,-0.6599121,-0.15478516,0.8000488,987.4962,974.229,5.4351144,0.08203125,-0.23364258,0.9248047,999.19086,996.8855,995.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,937,-0.6699219,-0.16259766,0.76708984,987.4809,974.1985,5.4656487,0.10205078,-0.18798828,0.94628906,999.19086,996.87024,995.19086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,939,-0.6628418,-0.18310547,0.74902344,987.4809,974.24426,5.480916,0.08129883,-0.20874023,0.94555664,999.1145,996.8855,995.23663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,941,-0.6274414,-0.16040039,0.73339844,987.46564,974.27484,5.4351144,0.07299805,-0.19018555,0.9873047,999.03815,996.8855,995.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,943,-0.64331055,-0.14819336,0.7531738,987.5115,974.27484,5.389313,0.111328125,-0.25561523,0.9760742,999.03815,996.96185,995.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,945,-0.6928711,-0.09277344,0.72021484,987.5115,974.229,5.40458,0.10839844,-0.19873047,0.93115234,999.1145,996.8855,995.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,947,-0.6611328,-0.14013672,0.72631836,987.52673,974.27484,5.389313,0.07446289,-0.2692871,0.9562988,999.1603,996.916,995.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,949,-0.61938477,-0.15014648,0.7062988,987.5115,974.3206,5.5267177,0.1105957,-0.20532227,0.9470215,999.12976,997.0076,995.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,951,-0.6513672,-0.16113281,0.7529297,987.55725,974.2595,5.4351144,0.09448242,-0.17529297,0.94970703,999.1145,997.0229,995.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,953,-0.6489258,-0.13989258,0.7207031,987.5725,974.16797,5.4656487,0.08911133,-0.15942383,0.9621582,999.0687,997.0076,995.35876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,955,-0.6599121,-0.18530273,0.73291016,987.603,974.229,5.40458,0.083496094,-0.21020508,0.96362305,999.05347,996.9313,995.19086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,957,-0.69555664,-0.16479492,0.7529297,987.5725,974.2901,5.2824426,0.095947266,-0.21655273,0.986084,999.05347,996.90076,995.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,959,-0.6682129,-0.15112305,0.74365234,987.542,974.27484,5.328244,0.17016602,-0.18481445,0.9499512,999.09924,996.916,995.09924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,961,-0.64697266,-0.14257812,0.76953125,987.542,974.1985,5.328244,0.071777344,-0.24609375,0.9484863,999.145,996.90076,995.1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,963,-0.6484375,-0.11645508,0.7739258,987.6336,974.1985,5.29771,0.07885742,-0.24707031,0.9572754,999.1603,996.9313,995.23663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,965,-0.66186523,-0.14526367,0.7631836,987.64886,974.229,5.2824426,0.05053711,-0.22143555,0.907959,999.2061,996.9466,995.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,967,-0.66015625,-0.13208008,0.76123047,987.5725,974.24426,5.3129773,0.12182617,-0.2097168,0.94873047,999.2519,996.96185,995.23663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,969,-0.6635742,-0.13183594,0.7297363,987.6641,974.229,5.3587785,0.07714844,-0.20092773,0.9526367,999.35876,996.9771,995.3435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,971,-0.6635742,-0.13183594,0.7297363,987.6641,974.229,5.3587785,0.09741211,-0.17773438,1.0043945,999.41986,996.9924,995.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,973,-0.6628418,-0.12426758,0.7380371,987.603,974.2901,5.5419846,0.08203125,-0.26391602,0.9577637,999.2977,996.916,995.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,975,-0.68188477,-0.1171875,0.7866211,987.603,974.3206,5.480916,0.10449219,-0.14550781,0.9602051,999.2977,996.8397,995.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,977,-0.6647949,-0.1328125,0.7036133,987.6641,974.30536,5.4503818,0.057861328,-0.19726562,0.99902344,999.3435,996.8397,995.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,979,-0.6640625,-0.123535156,0.736084,987.6641,974.21375,5.480916,0.08276367,-0.22314453,0.954834,999.35876,996.90076,995.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,981,-0.6369629,-0.17456055,0.73339844,987.52673,974.1374,5.4503818,0.12524414,-0.21923828,0.9406738,999.3435,996.90076,995.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,983,-0.61621094,-0.11230469,0.7055664,987.4504,974.21375,5.389313,0.15307617,-0.20800781,0.93847656,999.32825,996.90076,995.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,985,-0.6652832,-0.13769531,0.71118164,987.46564,974.2901,5.3435116,0.08081055,-0.25097656,0.96875,999.4809,996.90076,995.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,987,-0.65283203,-0.12866211,0.7495117,987.542,974.30536,5.3129773,0.11303711,-0.2355957,0.98950195,999.5725,996.9313,995.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,989,-0.6496582,-0.16748047,0.7819824,987.4962,974.3359,5.2671757,0.055664062,-0.20654297,0.9838867,999.5725,996.90076,995.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,991,-0.67822266,-0.16333008,0.7519531,987.4046,974.397,5.2671757,0.044921875,-0.21166992,0.9406738,999.5725,996.916,995.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,993,-0.6320801,-0.1809082,0.7175293,987.2977,974.3664,5.328244,0.099853516,-0.1953125,0.94433594,999.52673,996.916,995.19086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,995,-0.64868164,-0.11425781,0.76000977,987.313,974.3206,5.3435116,0.10522461,-0.24047852,0.94433594,999.5725,996.9771,995.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,997,-0.60839844,-0.12402344,0.72509766,987.4046,974.35114,5.40458,0.12719727,-0.2290039,0.982666,999.4962,996.96185,995.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,999,-0.6608887,-0.14428711,0.796875,987.374,974.3664,5.4351144,0.04272461,-0.20898438,0.9941406,999.4351,996.96185,995.3435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,1001,-0.6645508,-0.14501953,0.77075195,987.32825,974.3359,5.40458,0.08300781,-0.2578125,0.99316406,999.38934,996.9466,995.38934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,1003,-0.64819336,-0.14990234,0.73461914,987.46564,974.3206,5.4656487,0.08618164,-0.21655273,0.97875977,999.4962,996.96185,995.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,1005,-0.66845703,-0.13354492,0.72924805,987.46564,974.24426,5.4198475,0.09863281,-0.1652832,0.96362305,999.55725,996.96185,995.4962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,1007,-0.6623535,-0.12866211,0.7541504,987.35876,974.1832,5.40458,0.064453125,-0.22631836,0.99560547,999.52673,996.9466,995.4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,1009,-0.68725586,-0.18457031,0.7409668,987.38934,974.16797,5.4351144,0.10131836,-0.20117188,0.9616699,999.5725,996.90076,995.3435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,1011,-0.6621094,-0.14404297,0.71484375,987.4809,974.1374,5.5114503,0.072509766,-0.2434082,0.97924805,999.6794,996.87024,995.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,1013,-0.638916,-0.1706543,0.71313477,987.41986,974.21375,5.587786,0.06665039,-0.1887207,0.9645996,999.64886,996.90076,995.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,1015,-0.68237305,-0.12011719,0.765625,987.4046,974.2595,5.6030536,0.06762695,-0.20996094,0.91796875,999.6641,996.9313,995.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,1017,-0.63134766,-0.13647461,0.7751465,987.4351,974.229,5.4351144,0.104003906,-0.2019043,0.97631836,999.6794,996.90076,995.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,1019,-0.6357422,-0.17871094,0.7680664,987.41986,974.0611,5.4503818,0.14770508,-0.2434082,0.954834,999.603,996.916,995.3435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,1021,-0.6333008,-0.0859375,0.7570801,987.41986,974.07635,5.4198475,0.10571289,-0.1875,0.94799805,999.603,996.9313,995.2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,1023,-0.6328125,-0.14013672,0.76000977,987.374,974.0916,5.4198475,0.040039062,-0.23486328,0.94506836,999.61835,996.855,995.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,1025,-0.6804199,-0.109375,0.68774414,987.3435,974.07635,5.4351144,0.10498047,-0.21582031,1.001709,999.61835,996.8855,995.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,1027,-0.6328125,-0.17480469,0.76123047,987.4809,974.07635,5.5725193,0.10864258,-0.19995117,0.9885254,999.61835,996.8397,995.23663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,1029,-0.6533203,-0.1508789,0.7565918,987.4504,973.93896,5.5725193,0.1105957,-0.22973633,0.9604492,999.542,996.80914,995.23663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,1031,-0.6533203,-0.1508789,0.7565918,987.4504,973.93896,5.5725193,0.09692383,-0.21777344,0.96728516,999.58777,996.7023,995.23663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,1033,-0.65893555,-0.15771484,0.7236328,987.46564,973.92365,5.633588,0.11328125,-0.21655273,0.9440918,999.7405,996.8244,995.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,1035,-0.6777344,-0.10180664,0.72631836,987.52673,973.87787,5.557252,0.10522461,-0.22387695,0.9265137,999.7405,996.87024,995.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,1037,-0.6647949,-0.14501953,0.78808594,987.55725,973.92365,5.480916,0.076416016,-0.24267578,0.9897461,999.84735,996.8244,994.9466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,1039,-0.61035156,-0.08569336,0.80371094,987.61835,974.01526,5.4503818,0.122558594,-0.24194336,0.96875,999.92365,996.8397,994.96185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,1041,-0.67822266,-0.15527344,0.717041,987.64886,974.1374,5.4351144,0.1027832,-0.25317383,0.998291,999.92365,996.90076,995.05347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
